"Austin, TX";"Longitude=97°48'48""West";"Latitude=+30°17'44""";"Time zone=CST"
"Moon";"Date Coord.";"";"";"";"";"";"";"";"";""
"4h30m UT";"RA";"DE";"Magn.";"Diam.";"Illum.";"Rise";"Culmination";"Set";"Az";"Alt"
"2021-11-30";" 12h49m21.3s";"-01°10'14""";"-8.5";"1901.2";"0.23";"  2h55m";"  9h03m";" 15h02m";"+45°58'";"-51°10'"
"2021-12-01";" 13h40m02.1s";"-07°19'40""";"-7.8";"1927.0";"0.14";"  4h01m";"  9h53m";" 15h38m";"+34°24'";"-62°54'"
"2021-12-02";" 14h33m36.7s";"-13°17'49""";"-6.7";"1949.8";"0.07";"  5h10m";" 10h47m";" 16h17m";"+08°22'";"-72°43'"
"2021-12-03";" 15h31m01.7s";"-18°39'34""";"-2.0";"1967.2";"0.02";"  6h22m";" 11h46m";" 17h04m";"+317°19'";"-74°39'"
"2021-12-04";" 16h32m38.5s";"-22°56'14""";"0.0";"1976.9";"0.00";"  7h37m";" 12h49m";" 17h59m";"+282°01'";"-66°08'"
"2021-12-05";" 17h37m44.6s";"-25°40'28""";"-0.7";"1977.7";"0.01";"  8h49m";" 13h56m";" 19h01m";"+267°12'";"-53°49'"
"2021-12-06";" 18h44m22.3s";"-26°33'54""";"-5.4";"1969.7";"0.05";"  9h55m";" 15h01m";" 20h09m";"+259°41'";"-40°34'"
"2021-12-07";" 19h49m50.3s";"-25°33'53""";"-7.6";"1954.3";"0.12";" 10h51m";" 16h03m";" 21h19m";"+255°02'";"-27°10'"
"2021-12-08";" 20h51m50.6s";"-22°53'46""";"-8.4";"1933.6";"0.20";" 11h39m";" 17h00m";" 22h26m";"+251°40'";"-13°56'"
"2021-12-09";" 21h49m15.3s";"-18°56'29""";"-9.0";"1910.1";"0.30";" 12h18m";" 17h51m";" 23h30m";"+248°58'";"-01°02'"
"2021-12-10";" 22h42m07.6s";"-14°06'48""";"-9.6";"1886.2";"0.41";" 12h52m";" 18h38m";"      ";"+246°31'";"+10°51'"
"2021-12-11";" 23h31m15.3s";"-08°46'23""";"-10.1";"1863.7";"0.51";" 13h23m";" 19h22m";"  0h30m";"+244°03'";"+22°52'"
"2021-12-12";"  0h17m44.8s";"-03°12'30""";"-10.5";"1843.9";"0.61";" 13h52m";" 20h04m";"  1h27m";"+241°16'";"+34°33'"
"2021-12-13";"  1h02m45.2s";"+02°21'17""";"-10.9";"1827.3";"0.71";" 14h19m";" 20h45m";"  2h22m";"+237°43'";"+45°54'"
"2021-12-14";"  1h47m21.6s";"+07°43'38""";"-11.1";"1814.1";"0.79";" 14h48m";" 21h27m";"  3h17m";"+232°24'";"+56°52'"
"2021-12-15";"  2h32m31.5s";"+12°44'10""";"-11.4";"1804.4";"0.86";" 15h19m";" 22h10m";"  4h12m";"+222°48'";"+67°16'"
"2021-12-16";"  3h19m02.3s";"+17°12'25""";"-11.7";"1797.6";"0.92";" 15h53m";" 22h55m";"  5h07m";"+200°14'";"+76°09'"
"2021-12-17";"  4h07m26.7s";"+20°57'27""";"-12.0";"1793.4";"0.96";" 16h30m";" 23h43m";"  6h03m";"+147°56'";"+79°09'"
"2021-12-18";"  4h57m56.6s";"+23°48'13""";"-12.4";"1791.4";"0.99";" 17h13m";"      ";"  6h59m";"+108°02'";"+72°55'"
"2021-12-19";"  5h50m17.2s";"+25°34'38""";"-12.7";"1791.4";"1.00";" 18h01m";"  0h32m";"  7h53m";"+92°46'";"+63°16'"
"2021-12-20";"  6h43m47.2s";"+26°09'16""";"-12.4";"1793.1";"0.99";" 18h53m";"  1h23m";"  8h44m";"+85°41'";"+52°45'"
"2021-12-21";"  7h37m27.6s";"+25°28'55""";"-12.0";"1796.6";"0.96";" 19h49m";"  2h14m";"  9h32m";"+81°38'";"+41°53'"
"2021-12-22";"  8h30m19.5s";"+23°35'25""";"-11.7";"1802.2";"0.92";" 20h46m";"  3h04m";" 10h14m";"+78°58'";"+30°49'"
"2021-12-23";"  9h21m41.5s";"+20°35'02""";"-11.4";"1810.1";"0.86";" 21h45m";"  3h52m";" 10h52m";"+77°01'";"+19°35'"
"2021-12-24";" 10h11m20.1s";"+16°36'55""";"-11.1";"1820.8";"0.78";" 22h43m";"  4h39m";" 11h27m";"+75°27'";"+08°13'"
"2021-12-25";" 10h59m29.5s";"+11°51'43""";"-10.9";"1834.5";"0.70";" 23h42m";"  5h24m";" 11h58m";"+74°04'";"-02°54'"
"2021-12-26";" 11h46m46.6s";"+06°30'34""";"-10.4";"1851.2";"0.60";"      ";"  6h09m";" 12h29m";"+72°43'";"-14°52'"
"2021-12-27";" 12h34m04.6s";"+00°45'11""";"-10.0";"1870.7";"0.49";"  0h42m";"  6h55m";" 13h00m";"+71°12'";"-27°07'"
"2021-12-28";" 13h22m27.8s";"-05°11'20""";"-9.5";"1892.2";"0.38";"  1h44m";"  7h42m";" 13h33m";"+69°15'";"-39°42'"
"2021-12-29";" 14h13m06.8s";"-11°03'17""";"-8.8";"1914.4";"0.28";"  2h48m";"  8h32m";" 14h09m";"+66°13'";"-52°35'"
"2021-12-30";" 15h07m10.1s";"-16°30'50""";"-8.2";"1935.4";"0.18";"  3h57m";"  9h26m";" 14h50m";"+60°09'";"-65°39'"
"2021-12-31";" 16h05m27.6s";"-21°09'40""";"-7.2";"1952.9";"0.10";"  5h09m";" 10h26m";" 15h40m";"+40°39'";"-78°12'"
"2022-01-01";" 17h08m03.9s";"-24°32'39""";"-4.1";"1964.8";"0.04";"  6h21m";" 11h30m";" 16h37m";"+313°18'";"-81°47'"
